20160125_150122;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
54084481;1.744;0.000;0.000;3.314;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084491;1.728;0.000;0.000;3.314;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084501;1.704;0.000;0.000;3.311;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084511;1.724;0.000;0.000;3.317;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084521;1.720;0.000;0.000;3.311;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084531;1.735;0.000;0.000;3.326;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084541;1.751;0.000;0.000;3.321;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084551;1.735;0.000;0.000;3.323;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084561;1.711;0.000;0.000;3.313;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084571;1.739;0.000;0.000;3.331;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084581;1.747;0.000;0.000;3.327;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084591;1.941;0.000;0.000;3.295;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084601;1.806;0.000;0.000;3.933;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
54084611;1.754;0.000;0.000;3.526;31.1;31.1;67.0;31.1;12.56;0.00;0.00;5.16;
