20160112_174016;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
63825469;0.033;39.350;4.675;4.827;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825479;0.032;39.665;4.647;4.811;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825489;0.033;38.751;5.394;5.608;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825499;0.032;39.570;4.667;4.866;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825509;0.037;39.524;4.624;4.807;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825519;0.037;39.316;4.612;4.756;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825529;0.037;39.123;4.560;4.736;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825539;0.037;39.469;4.778;4.910;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825549;0.037;39.033;5.008;5.170;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825559;0.037;39.092;4.703;4.846;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825569;0.038;38.970;5.039;5.253;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825579;0.038;39.327;4.731;4.886;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825589;0.039;39.021;5.020;5.139;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825599;0.037;39.257;4.715;4.886;31.1;31.1;31.1;31.1;0.96;12.43;12.56;12.55;
63825609;0.034;39.409;4.730;4.922;31.1;31.1;31.1;31.1;0.90;12.48;12.63;12.65;
63825619;0.033;39.539;4.746;4.910;31.1;31.1;31.1;31.1;0.90;12.48;12.63;12.65;
63825629;0.033;39.342;4.631;4.791;31.1;31.1;31.1;31.1;0.90;12.48;12.63;12.65;
63825639;0.034;39.480;4.698;4.859;31.1;31.1;31.1;31.1;0.90;12.48;12.63;12.65;
63825649;0.033;39.464;4.623;4.787;31.1;31.1;31.1;31.1;0.90;12.48;12.63;12.65;
63825659;0.033;39.103;4.885;5.028;31.1;31.1;31.1;31.1;0.89;12.42;12.57;12.54;
63825669;0.032;39.040;4.889;5.044;31.1;31.1;31.1;31.1;0.89;12.42;12.57;12.54;
63825679;0.033;39.012;5.063;5.225;31.1;31.1;31.1;31.1;0.89;12.42;12.57;12.54;
63825689;0.033;38.805;5.016;5.182;31.1;31.1;31.1;31.1;0.89;12.42;12.57;12.54;
63825699;0.033;39.397;4.691;4.823;31.1;31.1;31.1;31.1;0.89;12.42;12.57;12.54;
