20160112_174016;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4
63757725;3.358;6.250;3.248;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757735;3.354;6.235;3.245;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757745;3.350;6.188;3.252;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757755;3.366;6.254;3.241;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757765;3.354;6.215;3.248;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757775;3.358;6.215;3.252;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757785;3.354;6.176;3.233;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.43;0.00
63757795;3.380;6.266;3.253;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757805;3.380;6.293;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757815;3.380;6.278;3.257;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757825;3.372;6.329;3.249;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757835;3.364;6.290;3.249;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757845;3.360;6.321;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757855;3.356;6.250;3.253;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757865;3.356;6.242;3.292;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757875;3.372;6.207;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757885;3.368;6.239;3.288;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63757895;3.373;6.219;3.291;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757905;3.365;6.243;3.279;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757915;3.353;6.223;3.279;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757925;3.369;6.286;3.259;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757935;3.361;6.270;3.287;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757945;3.365;6.282;3.275;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757955;3.373;6.278;3.275;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757965;3.373;6.278;3.271;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757975;3.373;6.231;3.263;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757985;3.365;6.258;3.255;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63757995;3.368;6.239;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63758005;3.372;6.227;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63758015;3.348;6.207;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63758025;3.376;6.207;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63758035;3.376;6.247;3.287;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63758045;3.363;6.240;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758055;3.348;6.260;3.259;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758065;3.340;6.260;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758075;3.367;6.260;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758085;3.383;6.221;3.259;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758095;3.348;6.217;3.286;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758105;3.379;6.150;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758115;3.363;6.201;3.251;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758125;3.371;6.217;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758135;3.363;6.217;3.259;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.44;0.00
63758145;3.362;6.213;3.257;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758155;3.366;6.244;3.260;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758165;3.366;6.342;3.292;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758175;3.370;6.393;3.272;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758185;3.358;6.291;3.292;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758195;3.378;6.267;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758205;3.378;6.260;3.264;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758215;3.374;6.303;3.264;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758225;3.370;6.224;3.272;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758235;3.370;6.232;3.253;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.46;0.00
63758245;3.390;6.203;3.237;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758255;3.370;6.211;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758265;3.382;6.239;3.272;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758275;3.358;6.286;3.276;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758285;3.390;6.301;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758295;3.370;6.262;3.237;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758305;3.370;6.270;3.257;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758315;3.354;6.250;3.272;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758325;3.378;6.266;3.245;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758335;3.382;6.254;3.260;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00
63758345;3.371;6.245;3.249;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758355;3.367;6.198;3.272;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758365;3.355;6.191;3.268;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758375;3.382;6.210;3.253;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758385;3.374;6.249;3.253;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758395;3.394;6.230;3.292;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758405;3.386;6.304;3.272;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758415;3.359;6.257;3.296;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758425;3.371;6.288;3.253;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758435;3.359;6.269;3.276;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63758445;3.359;6.222;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758455;3.359;6.226;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758465;3.367;6.234;3.243;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758475;3.363;6.191;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758485;3.355;6.214;3.235;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758495;3.348;6.234;3.243;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758505;3.355;6.261;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758515;3.371;6.237;3.282;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758525;3.371;6.206;3.239;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758535;3.375;6.261;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.41;0.00
63758545;3.371;6.231;3.262;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.45;0.00
63758555;3.371;6.254;3.266;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.45;0.00
63758565;3.374;6.250;3.262;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.45;0.00
63758575;3.371;6.250;3.258;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.45;0.00
63758585;3.355;6.192;3.258;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.45;0.00
63758595;3.376;6.247;3.275;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758605;3.364;6.239;3.271;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758615;3.387;6.227;3.282;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758625;3.344;6.266;3.255;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758635;3.387;6.290;3.279;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758645;3.376;6.274;3.247;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758655;3.364;6.282;3.247;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758665;3.380;6.258;3.286;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758675;3.387;6.254;3.236;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758685;3.364;6.235;3.271;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.44;0.00
63758695;3.392;6.216;3.281;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758705;3.388;6.232;3.300;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758715;3.400;6.212;3.292;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758725;3.380;6.216;3.281;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758735;3.360;6.271;3.281;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758745;3.372;6.287;3.312;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758755;3.400;6.322;3.281;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758765;3.368;6.322;3.292;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758775;3.376;6.271;3.273;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758785;3.364;6.303;3.292;0.000;31.1;31.1;31.1;31.1;12.56;12.50;12.52;0.00
63758795;3.383;6.260;3.266;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758805;3.375;6.263;3.289;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758815;3.403;6.220;3.270;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758825;3.387;6.213;3.282;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758835;3.375;6.209;3.266;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758845;3.399;6.271;3.274;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758855;3.387;6.295;3.266;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758865;3.391;6.326;3.282;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758875;3.391;6.326;3.274;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758885;3.383;6.346;3.274;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.48;0.00
63758895;3.365;6.230;3.245;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758905;3.381;6.276;3.264;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758915;3.377;6.202;3.288;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758925;3.357;6.245;3.264;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758935;3.365;6.218;3.292;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758945;3.396;6.183;3.260;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758955;3.365;6.191;3.245;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758965;3.361;6.241;3.245;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758975;3.361;6.261;3.253;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758985;3.361;6.261;3.257;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.46;0.00
63758995;3.354;6.338;3.282;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759005;3.390;6.267;3.286;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759015;3.354;6.287;3.274;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759025;3.366;6.236;3.274;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759035;3.370;6.260;3.270;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759045;3.358;6.217;3.270;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759055;3.354;6.221;3.258;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759065;3.366;6.178;3.282;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759075;3.374;6.181;3.286;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759085;3.354;6.271;3.282;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.48;0.00
63759095;3.371;6.327;3.239;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.44;0.00
63759105;3.363;6.276;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.44;0.00
63759115;3.371;6.304;3.275;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.44;0.00
63759125;3.367;6.249;3.290;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.44;0.00
63759135;3.348;6.288;3.255;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.44;0.00
63759145;3.366;6.235;3.263;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759155;3.378;6.278;3.287;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759165;3.382;6.262;3.291;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759175;3.386;6.239;3.267;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759185;3.374;6.211;3.267;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759195;3.366;6.247;3.267;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759205;3.382;6.321;3.291;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759215;3.382;6.254;3.291;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759225;3.374;6.293;3.275;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759235;3.362;6.290;3.263;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.47;0.00
63759245;3.373;6.295;3.256;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759255;3.362;6.209;3.276;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759265;3.354;6.283;3.256;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759275;3.370;6.213;3.264;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759285;3.370;6.236;3.272;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759295;3.342;6.193;3.287;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759305;3.370;6.186;3.268;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759315;3.354;6.197;3.248;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759325;3.346;6.271;3.260;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759335;3.366;6.248;3.268;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63759345;3.358;6.283;3.250;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759355;3.342;6.275;3.242;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759365;3.358;6.252;3.281;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759375;3.366;6.221;3.281;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759385;3.350;6.260;3.266;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759395;3.354;6.189;3.289;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759405;3.354;6.244;3.254;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759415;3.358;6.217;3.270;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759425;3.350;6.232;3.250;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759435;3.381;6.221;3.246;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.45;0.00
63759445;3.370;6.261;3.246;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759455;3.366;6.362;3.254;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759465;3.362;6.273;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759475;3.378;6.323;3.270;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759485;3.362;6.277;3.266;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759495;3.350;6.288;3.273;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759505;3.354;6.226;3.270;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759515;3.358;6.222;3.258;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759525;3.374;6.222;3.273;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759535;3.374;6.230;3.254;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63759545;3.359;6.195;3.271;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759555;3.363;6.286;3.259;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759565;3.378;6.274;3.298;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759575;3.378;6.321;3.267;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759585;3.363;6.313;3.263;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759595;3.351;6.278;3.283;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759605;3.378;6.235;3.259;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759615;3.386;6.270;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759625;3.386;6.239;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759635;3.378;6.282;3.271;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00
63759645;3.368;6.202;3.241;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759655;3.349;6.214;3.248;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759665;3.361;6.222;3.272;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759675;3.349;6.257;3.264;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759685;3.353;6.304;3.260;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759695;3.364;6.284;3.280;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759705;3.357;6.292;3.252;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759715;3.364;6.257;3.276;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759725;3.372;6.296;3.241;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759735;3.372;6.241;3.284;0.000;31.1;31.1;31.1;31.1;12.49;12.45;12.43;0.00
63759745;3.377;6.280;3.238;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.42;0.00
63759755;3.345;6.214;3.257;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.42;0.00
63759765;3.377;6.198;3.265;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.42;0.00
63759775;3.373;6.222;3.265;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.42;0.00
63759785;3.365;6.241;3.265;0.000;31.1;31.1;31.1;31.1;12.52;12.42;12.42;0.00
63759795;3.366;6.217;3.248;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759805;3.354;6.334;3.252;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759815;3.350;6.244;3.244;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759825;3.354;6.295;3.233;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759835;3.377;6.221;3.275;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759845;3.370;6.248;3.229;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759855;3.366;6.205;3.233;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759865;3.354;6.209;3.244;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759875;3.370;6.178;3.260;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759885;3.362;6.147;3.236;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.40;0.00
63759895;3.369;6.262;3.274;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759905;3.365;6.254;3.301;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759915;3.361;6.341;3.270;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759925;3.365;6.313;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759935;3.361;6.337;3.301;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759945;3.381;6.286;3.266;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759955;3.353;6.301;3.286;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759965;3.365;6.246;3.246;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759975;3.369;6.293;3.297;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759985;3.365;6.239;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.48;0.00
63759995;3.393;6.245;3.283;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760005;3.377;6.233;3.271;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760015;3.365;6.304;3.271;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760025;3.365;6.269;3.240;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760035;3.381;6.347;3.263;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760045;3.389;6.276;3.255;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760055;3.393;6.339;3.271;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760065;3.377;6.276;3.259;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760075;3.358;6.284;3.283;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760085;3.381;6.237;3.271;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63760095;3.381;6.215;3.279;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760105;3.377;6.196;3.283;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760115;3.389;6.274;3.271;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760125;3.369;6.235;3.318;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760135;3.381;6.239;3.287;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760145;3.361;6.297;3.279;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760155;3.365;6.290;3.220;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760165;3.373;6.317;3.271;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760175;3.369;6.278;3.275;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760185;3.361;6.313;3.271;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00
63760195;3.367;6.209;3.279;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760205;3.387;6.244;3.251;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760215;3.399;6.189;3.259;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760225;3.387;6.240;3.244;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760235;3.403;6.244;3.283;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760245;3.383;6.295;3.275;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760255;3.379;6.232;3.259;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760265;3.375;6.299;3.267;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760275;3.383;6.287;3.275;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760285;3.399;6.361;3.267;0.000;31.1;31.1;31.1;31.1;12.57;12.47;12.47;0.00
63760295;3.365;6.347;3.268;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63760305;3.396;6.280;3.295;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63760315;3.385;6.253;3.256;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63760325;3.393;6.269;3.272;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63760335;3.377;6.222;3.280;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63760345;3.371;6.200;3.263;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63760355;3.359;6.211;3.239;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63760365;3.374;6.219;3.251;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63760375;3.374;6.278;3.267;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63760385;3.363;6.278;3.255;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63760395;3.382;6.348;3.239;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
