20160112_175753;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
64675103;1.758;2.843;1.648;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675113;1.809;2.992;1.727;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675123;1.770;2.835;1.617;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675133;1.750;2.702;1.577;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675143;1.702;2.682;1.566;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675153;1.588;2.525;1.507;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675163;1.701;2.790;1.594;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675173;1.658;2.763;1.587;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675183;1.642;2.595;1.485;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675193;1.591;2.501;1.532;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675203;1.559;2.443;1.434;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675213;1.697;2.755;1.606;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675223;1.638;2.564;1.512;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
64675233;1.887;3.076;1.704;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.47;0.00;
