20160112_175753;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
64674739;1.748;0.000;0.000;3.245;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674749;1.771;0.000;0.000;3.250;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674759;1.779;0.000;0.000;3.256;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674769;1.752;0.000;0.000;3.253;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674779;1.771;0.000;0.000;3.256;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674789;1.760;0.000;0.000;3.225;31.1;31.1;63.3;31.1;12.46;0.00;0.00;5.15;
64674799;1.764;0.000;0.000;3.229;31.1;31.1;63.3;31.1;12.46;0.00;0.00;5.15;
64674809;1.779;0.000;0.000;3.225;31.1;31.1;63.3;31.1;12.46;0.00;0.00;5.15;
64674819;1.775;0.000;0.000;3.228;31.1;31.1;63.3;31.1;12.46;0.00;0.00;5.15;
64674829;1.752;0.000;0.000;3.225;31.1;31.1;63.3;31.1;12.46;0.00;0.00;5.15;
64674839;1.770;0.000;0.000;3.238;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674849;1.758;0.000;0.000;3.228;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674859;1.762;0.000;0.000;3.221;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674869;1.774;0.000;0.000;3.226;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674879;1.762;0.000;0.000;3.226;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674889;1.758;0.000;0.000;3.232;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674899;1.762;0.000;0.000;3.229;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674909;1.762;0.000;0.000;3.226;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674919;1.754;0.000;0.000;3.218;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674929;1.758;0.000;0.000;3.234;31.1;31.1;54.1;31.1;12.45;0.00;0.00;5.15;
64674939;1.783;0.000;0.000;3.230;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64674949;1.771;0.000;0.000;3.210;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64674959;1.783;0.000;0.000;3.221;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64674969;1.756;0.000;0.000;3.230;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64674979;1.768;0.000;0.000;3.215;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64674989;1.768;0.000;0.000;3.221;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64674999;1.760;0.000;0.000;3.218;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64675009;1.768;0.000;0.000;3.222;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64675019;1.779;0.000;0.000;3.219;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64675029;1.768;0.000;0.000;3.212;31.1;31.1;63.1;31.1;12.46;0.00;0.00;5.14;
64675039;1.750;0.000;0.000;3.231;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675049;1.766;0.000;0.000;3.221;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675059;1.769;0.000;0.000;3.226;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675069;1.769;0.000;0.000;3.231;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675079;1.766;0.000;0.000;3.232;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675089;1.777;0.000;0.000;3.229;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675099;1.769;0.000;0.000;3.232;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675109;1.801;0.000;0.000;3.232;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675119;1.769;0.000;0.000;3.226;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675129;1.762;0.000;0.000;3.234;31.1;31.1;54.2;31.1;12.50;0.00;0.00;5.15;
64675139;1.785;0.000;0.000;3.229;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675149;1.757;0.000;0.000;3.220;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675159;1.765;0.000;0.000;3.229;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675169;1.813;0.000;0.000;3.217;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675179;1.785;0.000;0.000;3.229;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675189;1.773;0.000;0.000;3.232;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675199;1.789;0.000;0.000;3.228;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675209;1.777;0.000;0.000;3.231;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675219;1.753;0.000;0.000;3.232;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675229;1.785;0.000;0.000;3.228;31.1;31.1;63.3;31.1;12.58;0.00;0.00;5.15;
64675239;1.794;0.000;0.000;3.216;31.1;31.1;62.7;31.1;12.56;0.00;0.00;5.14;
64675249;1.770;0.000;0.000;3.216;31.1;31.1;62.7;31.1;12.56;0.00;0.00;5.14;
64675259;1.786;0.000;0.000;3.230;31.1;31.1;62.7;31.1;12.56;0.00;0.00;5.14;
