20160112_182021;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
66023193;1.798;0.000;0.000;3.243;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023203;1.807;0.000;0.000;3.233;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023213;1.811;0.000;0.000;3.225;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023223;1.792;0.000;0.000;3.232;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023233;1.792;0.000;0.000;3.232;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023243;1.788;0.000;0.000;3.242;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023253;1.803;0.000;0.000;3.227;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023263;1.831;0.000;0.000;3.235;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023273;1.792;0.000;0.000;3.225;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023283;1.815;0.000;0.000;3.233;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023293;1.799;0.000;0.000;3.244;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.14;
66023303;1.809;0.000;0.000;3.245;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023313;1.805;0.000;0.000;3.250;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023323;1.825;0.000;0.000;3.250;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023333;1.805;0.000;0.000;3.251;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023343;1.797;0.000;0.000;3.255;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023353;1.832;0.000;0.000;3.242;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023363;1.801;0.000;0.000;3.245;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023373;1.813;0.000;0.000;3.242;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023383;1.789;0.000;0.000;3.253;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023393;1.809;0.000;0.000;3.253;31.1;31.1;62.0;31.1;12.50;0.00;0.00;5.16;
66023403;1.804;0.000;0.000;3.231;31.1;31.1;62.0;31.1;12.52;0.00;0.00;5.13;
66023413;1.808;0.000;0.000;3.232;31.1;31.1;62.0;31.1;12.52;0.00;0.00;5.13;
66023423;1.804;0.000;0.000;3.222;31.1;31.1;62.0;31.1;12.52;0.00;0.00;5.13;
66023433;1.808;0.000;0.000;3.229;31.1;31.1;62.0;31.1;12.52;0.00;0.00;5.13;
66023443;1.812;0.000;0.000;3.231;31.1;31.1;62.0;31.1;12.52;0.00;0.00;5.13;
66023453;1.815;0.000;0.000;3.238;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023463;1.803;0.000;0.000;3.235;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023473;1.811;0.000;0.000;3.238;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023483;1.823;0.000;0.000;3.239;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023493;1.800;0.000;0.000;3.236;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023503;1.819;0.000;0.000;3.236;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023513;1.811;0.000;0.000;3.244;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023523;1.815;0.000;0.000;3.235;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023533;1.811;0.000;0.000;3.241;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023543;1.803;0.000;0.000;3.228;31.1;31.1;53.2;31.1;12.57;0.00;0.00;5.14;
66023553;1.831;0.000;0.000;3.239;31.1;31.1;62.0;31.1;12.57;0.00;0.00;5.14;
66023563;1.819;0.000;0.000;3.235;31.1;31.1;62.0;31.1;12.57;0.00;0.00;5.14;
66023573;1.807;0.000;0.000;3.238;31.1;31.1;62.0;31.1;12.57;0.00;0.00;5.14;
