20160113_105241;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
39324452;0.035;39.415;4.913;5.064;31.1;31.8;31.5;31.3;0.90;12.44;12.55;12.59;
39324462;0.035;39.427;4.925;5.108;31.1;31.8;31.5;31.3;0.90;12.44;12.55;12.59;
39324472;0.034;38.411;6.058;6.236;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324482;0.034;39.427;4.956;5.144;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324492;0.034;39.419;4.885;5.056;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324502;0.034;39.207;4.929;5.072;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324512;0.034;39.065;5.832;6.027;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324522;0.034;39.427;4.853;5.025;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324532;0.034;39.494;4.853;5.045;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324542;0.034;39.529;4.762;4.914;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324552;0.034;39.561;4.608;4.787;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324562;0.034;38.518;4.798;4.973;31.1;31.9;31.5;31.3;0.88;12.47;12.57;12.59;
39324572;0.034;39.509;4.576;4.768;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324582;0.034;39.506;4.565;4.732;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324592;0.034;38.653;5.522;5.659;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324602;0.034;39.034;4.572;4.744;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324612;0.034;39.239;4.612;4.787;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324622;0.034;39.231;4.636;4.795;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324632;0.034;39.619;4.466;4.622;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324642;0.034;39.443;4.569;4.712;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324652;0.034;39.254;4.569;4.760;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324662;0.034;39.494;4.557;4.720;31.1;31.9;31.5;31.3;0.89;12.44;12.55;12.55;
39324672;0.034;39.606;4.565;4.712;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324682;0.034;39.021;4.679;4.858;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324692;0.034;39.002;4.597;4.775;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324702;0.034;39.116;4.454;4.629;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324712;0.034;39.430;4.383;4.518;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324722;0.034;39.296;4.352;4.514;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324732;0.034;39.249;4.324;4.526;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324742;0.034;39.355;4.364;4.518;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324752;0.034;39.610;4.364;4.514;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324762;0.034;39.084;4.521;4.681;31.1;31.8;31.5;31.3;0.88;12.43;12.53;12.57;
39324772;0.033;38.855;4.406;4.574;31.1;31.9;31.5;31.3;0.88;12.46;12.55;12.58;
39324782;0.034;39.178;4.402;4.585;31.1;31.9;31.5;31.3;0.88;12.46;12.55;12.58;
39324792;0.034;39.563;4.355;4.530;31.1;31.9;31.5;31.3;0.88;12.46;12.55;12.58;
39324802;0.034;39.611;4.398;4.589;31.1;31.9;31.5;31.3;0.88;12.46;12.55;12.58;
39324812;0.033;39.520;4.284;4.463;31.1;31.9;31.5;31.3;0.88;12.46;12.55;12.58;
39324822;0.034;39.678;4.315;4.475;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324832;0.034;38.335;4.208;4.392;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324842;0.034;39.054;4.501;4.669;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324852;0.034;38.948;4.350;4.515;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324862;0.034;39.101;4.303;4.475;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324872;0.034;38.304;5.265;5.439;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324882;0.034;39.545;4.525;4.649;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324892;0.034;39.372;4.572;4.720;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324902;0.034;39.686;5.222;5.407;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324912;0.034;39.400;4.517;4.689;31.1;31.8;31.5;31.3;0.88;12.44;12.57;12.56;
39324922;0.038;39.439;4.992;5.156;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324932;0.038;39.561;4.857;4.993;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324942;0.038;39.521;4.778;4.950;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324952;0.038;39.557;5.346;5.520;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324962;0.038;39.435;4.988;5.140;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324972;0.038;39.089;5.941;6.091;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324982;0.038;38.952;5.131;5.322;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39324992;0.038;38.877;4.806;4.966;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39325002;0.038;39.117;5.020;5.195;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39325012;0.038;39.490;5.100;5.290;31.1;31.8;31.5;31.3;0.94;12.44;12.59;12.60;
39325022;0.034;39.633;4.984;5.170;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325032;0.034;39.558;4.675;4.799;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325042;0.034;39.743;4.889;5.083;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325052;0.034;39.770;5.059;5.221;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325062;0.034;39.696;5.083;5.257;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325072;0.034;39.051;4.770;4.945;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325082;0.034;39.417;4.980;5.131;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325092;0.034;39.558;5.095;5.257;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325102;0.034;39.656;4.956;5.087;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325112;0.034;39.377;4.790;4.957;31.1;31.9;31.5;31.3;0.89;12.45;12.57;12.55;
39325122;0.034;39.515;4.997;5.175;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325132;0.034;39.570;4.933;5.052;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325142;0.034;38.752;5.955;6.113;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325152;0.034;38.803;5.060;5.254;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325162;0.034;39.212;5.179;5.349;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325172;0.034;38.469;5.442;5.598;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325182;0.034;38.572;5.203;5.393;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325192;0.034;39.645;4.822;4.949;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
39325202;0.034;39.641;4.770;4.942;31.1;31.8;31.5;31.3;0.89;12.45;12.61;12.58;
